qid,start,runtime,status
16858,141135.8,600,penalty
13479,141288.3,87.44,ok
16740,141288.3,87.44,ok
10829,141288.3,87.46,ok
12941,141288.3,87.46,ok
13673,141376.1,8.9,ok
4291,141376.1,32.75,ok
13364,141409.2,16.2,ok
3501,141425.8,600,penalty
5780,141376.1,122.92,ok
10015,141499.5,600,penalty
11821,141502.5,600,penalty
8218,141386.2,600,penalty
7356,141376.1,600,penalty
25748,141568.3,23.89,ok
6936,141571.2,50.22,ok
25518,141571.2,54.67,ok
15126,141626.3,3.67,ok
25533,141593.1,52.78,ok
25773,141646.3,12.75,ok
6705,141659.3,600,penalty
14790,141621.7,47.53,ok
25379,141669.6,5.57,ok
10031,141675.5,13.37,ok
7258,141689.2,14.56,ok
18038,141630.4,85.98,ok
25249,141723.0,6.86,ok
6618,141730.1,600,penalty
8147,141716.7,18.77,ok
12156,141735.8,8.68,ok
20054,141744.8,14.89,ok
25498,141704.1,75.39,ok
12019,141571.8,221.95,ok
11878,141796.9,600,penalty
14199,141794.2,48.83,ok
25650,141843.4,7.23,ok
25737,141851.0,600,penalty
11542,141760.1,600,penalty
10990,141779.8,600,penalty
9844,141860.6,42.36,ok
10803,141903.2,5.26,ok
10817,141908.9,1.24,ok
12077,141910.5,19.34,ok
7586,141917.8,16.97,ok
11764,141935.3,600,penalty
3836,141917.8,600,penalty
12212,141930.5,34.72,ok
10532,141965.7,9.55,ok
14839,141975.7,600,penalty
11881,141917.8,600,penalty
10606,141998.5,31.71,ok
13940,141999.0,33.3,ok
15172,142030.7,16.39,ok
23393,142032.6,20.46,ok
14716,142039.9,23.73,ok
9702,142064.0,13.83,ok
13026,142039.9,68.17,ok
25700,142053.5,78.25,ok
25356,142047.6,110.09,ok
7346,142159.1,600,penalty
25382,142159.1,600,penalty
11198,142159.1,46.36,ok
12035,142206.0,31.23,ok
14998,142237.7,13.91,ok
25413,142250.3,12.53,ok
13276,142251.9,17.02,ok
17650,142269.3,3.85,ok
7653,142263.3,21.31,ok
13808,142267.1,23.33,ok
25353,142273.5,29.66,ok
9447,142159.1,148.47,ok
12855,142285.0,25.28,ok
6066,142303.5,24.76,ok
8812,142307.9,37.59,ok
13162,142328.6,22.58,ok
8678,142345.9,20.15,ok
19186,142310.6,97.44,ok
25373,142351.7,60.95,ok
11638,142413.2,600,penalty
10499,142408.4,600,penalty
25631,142290.8,145.41,ok
14471,142436.6,18.74,ok
25441,142455.9,6.82,ok
11764,142366.5,100.09,ok
10322,142483.5,600,penalty
10371,142463.2,67.16,ok
11479,142530.8,36.31,ok
14194,142549.3,18.69,ok
11769,142568.8,600,penalty
25563,142567.6,23.9,ok
12764,142591.9,21.39,ok
4883,142613.8,20.41,ok
12096,142632.2,24.19,ok
17870,142656.7,600,penalty
25672,142483.8,210.55,ok
25781,142694.8,9.78,ok
15954,142720.5,600,penalty
4399,142704.9,19.02,ok
13813,142724.4,17.28,ok
25271,142742.0,6.34,ok
11542,142634.6,113.9,ok
25746,142748.9,22.44,ok
22566,142748.8,33.05,ok
15619,142784.3,600,penalty
12940,142782.2,600,penalty
25446,142771.8,600,penalty
11881,142467.2,325.66,ok
16743,142793.2,5.5,ok
25425,142799.0,10.33,ok
10821,142809.7,1.96,ok
12889,142812.0,15.73,ok
11928,142828.0,1.94,ok
16849,142830.3,5.42,ok
19673,142836.0,8.48,ok
8706,142844.8,10.91,ok
7802,142856.3,21.96,ok
14308,142848.3,49.71,ok
18604,142847.2,92.21,ok
15697,142847.2,600,penalty
7107,142939.8,46.16,ok
16858,142878.6,142.85,ok
25552,142986.4,35.88,ok
25386,143021.8,16.67,ok
25294,143038.9,600,penalty
11087,142898.5,159.34,ok
25623,143022.7,600,penalty
25284,143058.2,11.78,ok
10075,143004.8,78.13,ok
11236,143070.3,37.85,ok
16206,143108.5,3.22,ok
25559,143123.8,3.81,ok
25523,143128.1,10.75,ok
5780,143083.3,98.79,ok
13229,143112.2,114.84,ok
8078,143116.0,130.91,ok
9117,143182.6,600,penalty
9057,143139.2,128.14,ok
3609,143267.8,12.45,ok
25488,143280.6,13.2,ok
11952,143247.2,50.45,ok
10350,143294.2,12.73,ok
19224,143307.2,600,penalty
25388,143298.1,600,penalty
16107,143321.9,12.14,ok
14610,143334.3,24.79,ok
13503,143377.0,14.27,ok
8507,143391.7,10.49,ok
25680,143372.8,43.24,ok
25765,143402.6,14.76,ok
12280,143359.5,74.2,ok
25134,143416.9,17.05,ok
12077,143418.0,18.2,ok
25519,143227.3,212.24,ok
10695,143434.3,35.59,ok
11287,143441.7,28.76,ok
13827,143470.2,7.04,ok
13404,143470.9,600,penalty
13438,143477.7,600,penalty
25263,143435.3,600,penalty
11399,143437.1,55.51,ok
13465,143492.9,10.71,ok
14672,143542.3,31.08,ok
3969,143503.9,79.33,ok
11543,143573.8,18.09,ok
12183,143583.7,11.07,ok
5076,143595.2,3.24,ok
5765,143598.9,6.65,ok
25362,143605.9,5.17,ok
12511,143542.7,99.63,ok
10506,143642.7,24.63,ok
4412,143667.8,19.82,ok
7316,143542.3,600,penalty
14315,143688.3,33.22,ok
17168,143721.9,19.52,ok
12190,143741.8,15.06,ok
8139,143757.2,8.51,ok
25530,143592.2,173.48,ok
25335,143766.1,17.36,ok
13626,143777.8,17.59,ok
10601,143795.8,10.11,ok
8156,143806.3,6.01,ok
13133,143611.5,236.77,ok
9210,143848.6,600,penalty
11696,143812.7,600,penalty
16410,143783.9,600,penalty
16761,143766.1,103.55,ok
13790,143869.9,1.49,ok
13093,143871.7,17.5,ok
25654,143889.6,20.96,ok
10368,143910.5,4.99,ok
14549,143910.8,6.95,ok
14854,143915.9,3.31,ok
15728,143912.4,14.32,ok
12545,143911.4,15.31,ok
25533,143927.3,19.16,ok
13417,143927.1,32.16,ok
13540,143959.7,9.69,ok
3752,143969.9,600,penalty
23470,143918.2,58.86,ok
18602,143946.9,46.68,ok
14132,143977.5,23.33,ok
25632,143994.0,15.93,ok
25673,144001.2,10.03,ok
10906,144011.5,11.11,ok
19920,144010.8,12.88,ok
9702,144024.0,4.3,ok
16547,144022.9,6.48,ok
9956,144028.6,31.75,ok
4722,144060.7,7.75,ok
7391,144068.8,12.82,ok
13199,144082.0,24.24,ok
13114,143919.7,201.89,ok
14381,144122.0,600,penalty
9421,144034.0,107.17,ok
7857,144141.7,14.55,ok
25641,144156.6,13.29,ok
7520,144186.1,600,penalty
10804,144106.5,600,penalty
12150,144170.3,18.72,ok
16299,144029.7,159.52,ok
10738,144189.8,31.27,ok
12975,144189.4,46.9,ok
25702,144221.5,14.86,ok
9593,144236.6,4.9,ok
9410,144250.7,600,penalty
13597,144236.6,83.83,ok
14786,144333.3,600,penalty
18934,144250.7,123.7,ok
4690,144398.1,10.38,ok
8178,144374.7,47.29,ok
15508,144408.9,21.68,ok
25251,144422.5,8.33,ok
13352,144431.4,32.54,ok
7674,144464.4,3.69,ok
12054,144321.0,166.96,ok
13712,144242.1,247.71,ok
25576,144488.3,9.7,ok
11878,144468.4,35.2,ok
15024,144504.0,6.8,ok
18656,144431.0,99.2,ok
15172,144530.7,15.5,ok
10406,144498.4,59.76,ok
14370,144546.5,16.87,ok
11740,144559.5,600,penalty
11417,144563.7,600,penalty
11631,144490.2,600,penalty
25435,144511.2,56.53,ok
11235,144568.1,2.46,ok
10334,144570.8,17.51,ok
7660,144626.4,18.74,ok
10458,144645.6,10.07,ok
19992,144656.1,15.4,ok
17297,144626.4,600,penalty
6518,144626.4,600,penalty
10237,144588.7,600,penalty
25396,144671.8,600,penalty
7400,144735.0,18.5,ok
13995,144734.3,23.73,ok
7368,144734.4,27.3,ok
13614,144754.0,600,penalty
12610,144762.5,600,penalty
11830,144734.4,600,penalty
17536,144758.5,600,penalty
25434,144830.5,600,penalty
9876,144832.0,600,penalty
19865,144830.5,600,penalty
16563,144830.5,600,penalty
18664,144903.7,9.68,ok
15973,144913.7,10.86,ok
7164,144904.0,38.48,ok
10173,144924.9,19.36,ok
11661,144942.9,600,penalty
6292,144904.1,600,penalty
13877,144904.1,600,penalty
6135,144944.8,600,penalty
8805,145015.9,9.47,ok
25748,145015.3,600,penalty
10990,145015.9,600,penalty
16969,145027.3,12.67,ok
25577,145015.3,600,penalty
12305,145050.3,2.22,ok
25367,145052.8,11.7,ok
10639,145064.8,13.23,ok
25377,145078.4,9.02,ok
15092,145102.2,9.92,ok
15877,145102.2,10.03,ok
5114,145087.7,27.79,ok
17162,145113.4,17.86,ok
14710,145117.9,21.46,ok
25310,145101.4,61.51,ok
11883,145163.3,600,penalty
18465,145113.4,600,penalty
15077,145139.8,26.6,ok
10569,145166.8,19.79,ok
12467,145131.7,55.4,ok
14904,145187.1,22.56,ok
8332,145228.2,6.15,ok
12909,145210.0,27.7,ok
25753,145238.1,8.48,ok
14203,145234.7,22.71,ok
15243,145247.0,24.34,ok
25336,145271.7,600,penalty
19434,145228.4,99.48,ok
6725,145341.3,600,penalty
10526,145328.2,24.86,ok
9398,145353.4,600,penalty
4443,145187.4,600,penalty
14246,145257.9,600,penalty
10722,145406.3,600,penalty
10335,145434.9,1.74,ok
10618,145471.3,14.92,ok
9076,145486.6,3.03,ok
13587,145471.2,60.13,ok
18457,145471.2,61.19,ok
10110,145490.0,46.02,ok
12950,145536.8,9.03,ok
10548,145531.7,19.09,ok
25714,146309.0,12.64,ok
7308,146319.0,80.28,ok
14043,146314.8,102.22,ok
6409,146322.1,95.08,ok
13827,146417.6,9.32,ok
25492,146399.9,47.45,ok
10075,146417.3,40.1,ok
10031,146447.9,19.19,ok
11399,146427.4,46.5,ok
13308,146457.9,16.58,ok
10189,146467.7,16.04,ok
9669,146484.2,5.67,ok
25759,146490.3,13.41,ok
11182,146504.3,9.56,ok
19727,146514.2,11.97,ok
15300,146526.7,4.75,ok
10407,146532.0,2.3,ok
8793,146534.7,12.77,ok
10664,146474.2,119.35,ok
12293,146304.0,303.96,ok
25676,146608.4,600,penalty
25622,146474.8,155.81,ok
14464,146631.0,600,penalty
10122,146594.1,53.07,ok
25487,146647.6,7.52,ok
25650,146655.6,7.23,ok
11163,146663.3,600,penalty
25419,146678.5,600,penalty
10015,146547.9,600,penalty
2843,146693.0,20.61,ok
25604,146714.0,6.85,ok
25678,146721.2,17.63,ok
16206,146741.0,9.51,ok
25251,146741.0,600,penalty
10833,146750.9,600,penalty
25682,146741.0,600,penalty
14998,146739.1,21.38,ok
8156,146760.8,4.41,ok
18294,146816.2,7.14,ok
25628,146818.3,600,penalty
25617,146816.8,21.34,ok
7356,146765.5,117.88,ok
25498,146883.8,68.83,ok
11325,146953.0,9.57,ok
9553,146823.7,172.42,ok
15534,146996.5,600,penalty
11479,146963.0,37.64,ok
15204,146838.6,163.65,ok
17987,147001.2,18.79,ok
5119,146890.7,133.61,ok
25303,147002.7,27.67,ok
12102,147020.4,15.72,ok
25533,147036.5,37.5,ok
12545,147074.4,17.2,ok
11038,147060.7,47.95,ok
12473,147092.1,16.79,ok
7203,147109.0,6.5,ok
12689,147116.0,6.56,ok
12465,147123.0,600,penalty
12646,147024.6,147.48,ok
19920,147172.5,20.31,ok
25737,147193.3,600,penalty
6279,147109.3,116.97,ok
12849,147030.9,199.5,ok
25413,147230.7,12.17,ok
14194,147226.7,20.16,ok
14342,147247.3,24.37,ok
10755,147272.0,600,penalty
10211,147243.3,59.61,ok
13210,147264.1,59.49,ok
7393,147324.0,23.75,ok
15954,147348.1,600,penalty
12735,147303.3,56.46,ok
13237,147360.2,29.42,ok
10170,147335.5,72.13,ok
7559,147410.5,600,penalty
10274,147408.0,600,penalty
8953,147186.7,600,penalty
5310,147390.0,600,penalty
11540,147476.7,600,penalty
23725,147476.7,600,penalty
25433,147474.7,600,penalty
13479,147476.7,600,penalty
13093,147549.9,600,penalty
13837,147550.0,14.35,ok
25441,147550.0,22.85,ok
25683,147550.0,32.49,ok
13591,147565.0,30.31,ok
17471,147595.7,58.33,ok
10548,147654.4,17.82,ok
10738,147672.5,28.22,ok
25457,147573.4,132.77,ok
5888,147706.5,600,penalty
14790,147701.2,30.2,ok
10993,147582.8,157.64,ok
25342,147731.7,24.25,ok
6727,147740.9,18.26,ok
5123,147775.8,8.54,ok
6703,147784.7,600,penalty
11878,147756.3,44.29,ok
25366,147760.1,47.43,ok
13586,147620.7,198.45,ok
11928,147801.0,32.64,ok
13912,147819.5,28.61,ok
13162,147847.2,21.69,ok
6705,147869.3,600,penalty
10861,147848.5,49.73,ok
11364,147898.6,20.11,ok
3714,147919.0,20.97,ok
11215,147834.0,111.01,ok
8678,147940.5,19.47,ok
25400,147960.3,600,penalty
25415,147807.9,600,penalty
25396,147945.4,600,penalty
16853,147932.0,56.07,ok
25425,148028.0,30.54,ok
6066,148027.3,31.63,ok
12184,148059.7,34.53,ok
25305,148094.7,7.86,ok
13133,147988.4,126.16,ok
25741,148059.1,102.58,ok
12212,148103.0,66.93,ok
12429,148115.0,75.77,ok
25369,148170.3,27.48,ok
13597,148027.3,180.18,ok
11778,148191.1,21.55,ok
12118,148198.1,26.81,ok
19673,148207.8,40.37,ok
9814,148248.5,2.64,ok
13009,148251.6,16.71,ok
15697,148162.3,108.26,ok
25223,148268.7,9.84,ok
25300,148270.9,13.55,ok
14716,148279.1,16.85,ok
9997,148296.5,4.22,ok
25261,148301.2,600,penalty
12054,148364.9,600,penalty
12508,148225.3,149.17,ok
18038,148374.9,600,penalty
25564,148427.0,600,penalty
13917,148213.0,224.91,ok
10872,148438.2,17.41,ok
25398,148456.0,4.89,ok
9202,148284.9,192.13,ok
13250,148477.4,17.33,ok
15733,148480.8,14.01,ok
13593,148496.2,21.96,ok
10817,148518.5,17.75,ok
13229,148536.7,600,penalty
18926,148496.2,78.24,ok
13127,148461.2,129.37,ok
25701,148591.0,50.92,ok
9117,148496.6,600,penalty
25385,148600.0,600,penalty
11883,148642.5,600,penalty
7400,148731.0,21.56,ok
12384,148731.0,26.05,ok
12305,148752.9,5.05,ok
14672,148758.0,13.43,ok
25478,148758.3,18.55,ok
12381,148772.7,19.13,ok
15574,148777.6,17.81,ok
9822,148792.5,27.12,ok
12711,148820.0,22.43,ok
7234,148574.8,268.17,ok
13074,148842.8,24.55,ok
12107,148795.7,84.06,ok
11287,148880.3,5.65,ok
16115,148886.6,20.47,ok
13902,148907.4,2.38,ok
11474,148731.0,183.29,ok
6917,148914.9,5.58,ok
14628,148843.4,77.82,ok
25355,148867.8,62.63,ok
7141,148922.3,14.57,ok
9409,148932.2,9.58,ok
25691,148942.2,600,penalty
15015,148910.5,54.9,ok
10705,148965.8,8.34,ok
23393,148974.5,3.62,ok
6412,148921.0,67.39,ok
17125,148937.4,78.01,ok
17190,149012.0,19.31,ok
15014,149015.9,52.83,ok
14099,149069.0,31.39,ok
25631,149031.8,107.37,ok
19490,149139.6,2.24,ok
7107,149100.9,43.58,ok
22013,149145.6,12.72,ok
10243,149145.7,13.51,ok
3955,149161.3,35.35,ok
10821,149198.8,3.11,ok
25435,149202.3,16.05,ok
25354,148988.9,255.37,ok
25426,149244.7,21.32,ok
18997,149266.5,6.31,ok
25765,149273.2,12.43,ok
10073,149286.0,2.56,ok
5069,149289.1,12.75,ok
16032,149302.2,21.66,ok
25144,149324.1,0.98,ok
25519,148978.4,357.06,ok
11063,149219.2,120.05,ok
11614,149161.4,180.97,ok
11798,149342.7,4.32,ok
12891,149335.9,17.35,ok
25582,149325.4,33.38,ok
21454,149339.6,30.85,ok
8053,149347.5,28.96,ok
10137,149359.8,21.91,ok
7414,149370.8,25.91,ok
9968,149377.2,23.89,ok
10803,149382.3,21.76,ok
25356,149401.5,600,penalty
13292,149397.0,600,penalty
10829,149353.6,600,penalty
12183,149404.7,600,penalty
16462,149497.3,13.84,ok
11216,149497.3,600,penalty
18783,149511.6,600,penalty
5114,149497.3,600,penalty
25414,149497.3,600,penalty
15973,149612.2,6.27,ok
10695,149612.2,600,penalty
12878,149620.2,600,penalty
16743,149612.2,25.77,ok
8060,149612.2,600,penalty
5080,149688.3,17.56,ok
24675,149687.2,23.13,ok
11582,149702.0,20.19,ok
13826,149706.3,22.0,ok
10533,149710.8,22.62,ok
10375,149728.7,23.89,ok
25389,149733.9,19.99,ok
11345,149753.0,22.86,ok
12950,149754.3,23.99,ok
25269,149778.7,6.79,ok
11227,149785.9,14.23,ok
8925,149776.2,32.98,ok
4291,149809.5,10.38,ok
25642,149820.4,14.79,ok
9351,149722.6,142.94,ok
25518,149865.9,14.45,ok
10371,149835.6,48.52,ok
25324,149884.8,5.57,ok
25623,149638.3,273.68,ok
14553,149912.3,24.53,ok
7034,149937.2,11.35,ok
11911,149948.9,6.33,ok
15194,149955.5,20.05,ok
7346,149975.9,51.31,ok
10187,150027.5,2.32,ok
10262,149880.8,223.42,ok
11829,150105.5,3.19,ok
14362,150109.4,46.51,ok
16740,150156.3,9.57,ok
25386,150166.2,6.91,ok
10368,150173.5,2.38,ok
11341,150176.2,8.14,ok
16367,150184.7,23.31,ok
11170,150208.3,5.01,ok
9956,150213.6,9.75,ok
10906,150223.7,10.71,ok
13123,150234.7,26.5,ok
3487,150261.6,23.33,ok
25646,150285.5,15.82,ok
8078,149800.6,511.86,ok
6158,150312.9,3.35,ok
18706,150316.7,3.16,ok
10439,150301.7,34.64,ok
25687,150337.0,23.12,ok
9862,149890.8,473.36,ok
12096,150361.3,3.19,ok
7255,150365.5,5.06,ok
25680,150320.3,54.32,ok
23626,150365.3,10.09,ok
4883,150375.0,4.37,ok
15508,150375.9,4.05,ok
2837,150030.2,352.88,ok
12150,150380.2,600,penalty
9398,150383.6,600,penalty
17332,150379.9,600,penalty
17832,150496.8,19.57,ok
25624,150496.8,107.86,ok
12877,150496.8,107.97,ok
25279,150517.0,88.07,ok
14507,150605.3,25.91,ok
25766,150606.0,25.37,ok
25526,150605.1,31.16,ok
10678,150631.6,14.24,ok
10866,150636.6,13.86,ok
8507,150651.5,13.35,ok
10342,150646.2,600,penalty
11703,150371.2,600,penalty
11266,150631.7,73.98,ok
15567,150706.1,27.56,ok
6292,150740.6,600,penalty
10173,150732.3,17.04,ok
14972,150749.8,8.5,ok
17391,150734.1,98.16,ok
19186,150806.6,52.81,ok
25574,150859.8,16.65,ok
11959,150876.9,17.36,ok
10549,150894.6,7.92,ok
10563,150832.7,71.15,ok
14364,150758.7,161.65,ok
15217,150904.2,35.9,ok
6765,150920.7,25.82,ok
14183,150947.5,600,penalty
25336,150940.4,14.33,ok
25377,150955.2,12.56,ok
10499,150902.8,600,penalty
4443,150665.2,328.46,ok
11437,150968.2,53.48,ok
12245,151015.3,9.77,ok
12764,151022.1,37.77,ok
10682,151060.5,3.25,ok
8487,150994.1,95.58,ok
11952,151090.7,46.43,ok
9651,151025.5,111.63,ok
25712,151138.9,4.82,ok
13216,151064.5,86.0,ok
10893,151138.9,30.99,ok
15172,151151.3,86.31,ok
10916,151144.3,97.39,ok
5254,151170.3,89.0,ok
10088,151238.6,52.1,ok
16373,151242.0,110.25,ok
19844,151259.6,93.02,ok
3501,151291.4,93.47,ok
23470,151353.0,34.65,ok
15063,151048.3,351.7,ok
15828,151400.5,2.45,ok
8198,151403.4,26.25,ok
25284,151388.1,44.54,ok
13380,151430.2,600,penalty
25420,151433.1,600,penalty
7502,151353.0,600,penalty
5216,151385.2,56.15,ok
10316,151441.7,16.89,ok
3585,151458.9,4.46,ok
13352,151463.7,17.95,ok
25541,151481.9,22.0,ok
5543,151504.6,23.69,ok
14250,151504.6,31.95,ok
7316,151537.2,600,penalty
17693,151504.2,60.43,ok
12991,151565.2,23.32,ok
21150,151504.1,88.53,ok
13877,151528.8,70.9,ok
4601,151593.0,33.74,ok
12647,151616.6,22.95,ok
13516,151640.3,6.46,ok
25464,151588.9,60.21,ok
14607,151651.4,24.96,ok
25283,151647.2,36.44,ok
18881,151677.0,10.88,ok
25315,151684.0,15.6,ok
10334,151688.3,36.83,ok
16849,151725.5,8.55,ok
25372,151734.5,9.25,ok
12575,151627.2,145.3,ok
13321,151700.1,74.54,ok
14710,151774.9,24.4,ok
11661,151774.4,44.82,ok
20270,151600.1,600,penalty
11821,151819.7,600,penalty
11236,151799.8,600,penalty
17163,151744.1,595.68,ok
11949,152340.2,600,penalty
25746,152386.4,31.76,ok
14823,152410.8,12.46,ok
5244,152423.6,600,penalty
12915,152386.0,600,penalty
10569,152386.4,600,penalty
25476,152418.5,600,penalty
25471,152489.1,26.45,ok
6553,152489.1,29.22,ok
11518,152515.9,22.16,ok
13922,152518.6,50.08,ok
11999,152569.2,1.95,ok
25365,152571.4,12.56,ok
25321,152538.5,60.66,ok
14381,152599.5,3.19,ok
11541,152584.3,23.74,ok
10990,152608.4,600,penalty
17297,152489.1,194.87,ok
25531,152684.4,5.34,ok
25335,152690.2,9.97,ok
5085,152491.2,242.72,ok
14315,152734.3,600,penalty
5532,152700.6,600,penalty
10796,152603.2,600,penalty
7857,152729.5,14.25,ok
7586,152744.0,2.52,ok
12388,152746.9,15.02,ok
17162,152798.0,13.51,ok
25499,152812.0,600,penalty
12237,152798.0,17.29,ok
9182,152762.2,59.22,ok
16586,152815.8,27.81,ok
25434,152821.9,26.47,ok
13417,152844.0,18.47,ok
13364,152848.7,22.85,ok
3752,152876.3,600,penalty
8569,152940.6,600,penalty
15887,152798.0,203.27,ok
18934,152872.0,131.46,ok
9726,153003.6,5.96,ok
7306,153010.0,16.48,ok
25469,153026.9,12.5,ok
13406,153001.8,40.64,ok
10001,153042.9,16.89,ok
12805,153039.7,24.86,ok
17536,153060.2,17.7,ok
10319,153065.0,36.93,ok
15338,153102.4,600,penalty
14063,153003.9,128.36,ok
7258,153132.7,15.32,ok
11123,153148.5,9.56,ok
6456,153158.5,3.42,ok
25379,153162.3,6.69,ok
14839,153169.5,600,penalty
13282,153166.3,30.43,ok
15776,153078.3,118.95,ok
16494,153197.6,69.38,ok
12889,153233.9,49.62,ok
22566,153283.9,600,penalty
25704,152862.9,429.51,ok
11638,153197.2,114.9,ok
18602,153292.8,62.05,ok
13678,153355.2,600,penalty
16447,153351.7,17.78,ok
7399,153369.9,11.62,ok
14222,153381.9,12.16,ok
12760,153312.5,600,penalty
9924,153267.5,152.48,ok
13423,153426.9,600,penalty
11974,153420.4,10.12,ok
25496,153394.4,72.28,ok
25382,153431.0,51.73,ok
13813,153467.2,27.18,ok
7660,153489.0,17.5,ok
7802,153507.0,9.2,ok
12343,153494.8,23.95,ok
9511,153516.6,4.33,ok
7605,153521.4,3.72,ok
10914,153519.1,19.11,ok
13313,153538.6,600,penalty
18656,153459.3,91.65,ok
14936,153525.6,39.22,ok
19031,153483.1,100.03,ok
7164,153565.1,21.2,ok
15046,153583.5,14.8,ok
11726,153586.8,16.69,ok
17919,153598.7,13.88,ok
25745,153613.1,600,penalty
25699,153603.7,600,penalty
14468,153551.3,70.45,ok
14569,153622.2,22.99,ok
9421,153604.4,46.26,ok
10765,153645.5,8.14,ok
11559,153651.0,4.14,ok
10412,153654.0,4.98,ok
4412,153659.3,14.33,ok
14370,153677.5,31.14,ok
17087,153677.5,41.57,ok
6064,153719.4,600,penalty
25310,153673.9,70.25,ok
25593,153709.4,81.81,ok
12402,153744.5,49.45,ok
12846,153794.9,9.1,ok
10361,153814.8,25.27,ok
25397,153791.6,142.69,ok
17789,153804.4,162.61,ok
8693,153840.5,136.03,ok
10696,153967.5,27.87,ok
15396,153977.5,20.23,ok
12232,153995.9,5.72,ok
9752,154002.0,5.62,ok
14695,153998.7,35.08,ok
14854,154034.1,2.33,ok
10555,154008.0,30.02,ok
16386,154036.9,5.84,ok
9414,154043.1,3.1,ok
25773,154038.4,20.38,ok
15889,154059.2,2.38,ok
23616,154061.9,13.18,ok
23782,154075.4,14.61,ok
12511,154090.4,32.68,ok
15503,153934.7,195.39,ok
25689,154130.5,3.51,ok
9000,154123.4,36.55,ok
11830,154134.3,38.43,ok
25350,154173.2,40.34,ok
10808,153655.5,585.15,ok
10606,154214.0,62.25,ok
16989,154241.0,62.66,ok
11198,154276.7,66.22,ok
16510,154304.1,51.43,ok
25579,154160.5,202.63,ok
25271,154363.4,24.37,ok
25367,154356.0,37.96,ok
13360,154388.2,24.02,ok
14830,154394.3,21.51,ok
5055,154412.7,7.27,ok
6607,154343.4,82.82,ok
12457,154420.4,15.2,ok
12829,154426.7,15.48,ok
11753,154046.5,429.69,ok
25304,154436.1,78.78,ok
12181,154476.7,600,penalty
11631,154416.3,600,penalty
16233,154442.5,600,penalty
15092,154584.7,70.41,ok
19434,154610.2,65.67,ok
11543,154610.2,90.0,ok
7497,154659.5,44.02,ok
12156,154705.0,600,penalty
11696,154702.9,600,penalty
6936,154610.2,600,penalty
25361,154676.2,600,penalty
12243,154772.1,24.14,ok
8004,154772.1,27.66,ok
25334,154772.1,34.17,ok
10199,154800.2,11.64,ok
25329,154796.6,15.61,ok
17856,154807.2,5.52,ok
6388,154812.1,22.28,ok
10601,154814.3,25.77,ok
9618,154834.9,13.14,ok
7520,154840.5,38.3,ok
12269,154814.3,600,penalty
13541,154848.5,600,penalty
12610,154879.2,600,penalty
5765,154961.6,50.95,ok
13092,154961.7,124.51,ok
8447,154961.6,124.6,ok
12533,155013.1,87.59,ok
14677,154772.7,343.81,ok
8046,155116.8,600,penalty
13932,155086.6,600,penalty
11417,155086.7,600,penalty
10639,155101.1,600,penalty
3924,155179.3,29.09,ok
11007,155180.0,39.84,ok
15832,155208.7,27.3,ok
25523,155236.4,10.02,ok
17034,155180.0,81.05,ok
12941,155220.3,40.86,ok
7609,155179.3,600,penalty
5460,155246.8,600,penalty
10128,155261.5,600,penalty
14610,155261.9,600,penalty
25246,155382.6,14.51,ok
23340,155382.5,17.48,ok
17970,155397.5,9.09,ok
15178,155406.9,600,penalty
12280,155382.6,600,penalty
16410,155382.6,600,penalty
25703,155400.4,600,penalty
12518,155483.1,600,penalty
24380,155483.1,600,penalty
9157,155483.1,600,penalty
13615,155577.0,7.58,ok
8332,155577.0,13.62,ok
8403,155585.0,29.37,ok
7674,155614.7,3.68,ok
6135,155618.8,600,penalty
25373,155577.0,600,penalty
4886,155483.1,600,penalty
25752,155591.1,600,penalty
25353,155682.2,30.18,ok
4690,155712.9,23.04,ok
15093,155736.3,3.83,ok
25507,155740.6,600,penalty
25508,155683.5,600,penalty
25436,155682.2,600,penalty
7175,155682.2,600,penalty
15662,155803.6,8.9,ok
17870,155803.6,600,penalty
25654,155803.1,600,penalty
12077,155803.6,600,penalty
25278,155812.9,600,penalty
25370,155891.7,7.99,ok
3050,155892.0,17.63,ok
13540,155910.1,20.41,ok
6518,155892.2,53.88,ok
16177,155900.0,47.19,ok
16547,155931.1,17.98,ok
10501,155946.5,12.02,ok
16171,155958.9,5.78,ok
11100,155949.6,25.91,ok
14246,155976.1,600,penalty
6289,155965.2,600,penalty
11469,155947.5,600,penalty
25317,155891.7,147.75,ok
11112,156039.0,25.79,ok
11787,156039.0,32.48,ok
25600,156065.4,25.09,ok
7653,156040.9,78.97,ok
18457,156039.0,83.5,ok
9076,156120.3,15.64,ok
13341,156136.3,600,penalty
25392,156072.0,600,penalty
25048,156123.2,600,penalty
17966,156091.7,600,penalty
25780,156198.5,4.13,ok
16107,156198.2,27.53,ok
25206,156198.6,27.34,ok
18059,156226.4,6.95,ok
12951,156226.2,600,penalty
14199,156233.7,600,penalty
11804,156198.2,46.12,ok
14719,156244.7,17.95,ok
18604,156203.0,61.67,ok
13673,156265.0,2.11,ok
10526,156263.0,4.37,ok
10644,156267.8,13.32,ok
14471,156281.6,7.24,ok
4618,156267.4,25.25,ok
10754,156289.1,33.66,ok
14578,156323.1,600,penalty
25658,156299.7,600,penalty
8812,156299.8,600,penalty
25666,156293.1,600,penalty
13940,156392.1,17.75,ok
14320,156391.3,600,penalty
25134,156392.1,600,penalty
